Employee ID,Age,Gender,Department,Job Role,Monthly Income,Years at Company,Job Satisfaction,Performance Rating,Work-Life Balance,Attrition
EMP1557,32,Male,Research & Development,Research Scientist,10092,2,4,4,4,No
EMP1558,39,Male,Sales,Manager,20183,1,4,4,4,No
EMP1559,33,Male,Finance,Financial Analyst,9641,4,1,3,2,No
EMP1560,44,Female,Sales,Sales Representative,7690,0,1,4,3,Yes
EMP1561,33,Female,IT,IT Support,6754,8,3,3,3,No
EMP1562,34,Non-Binary,Research & Development,Manufacturing Director,19572,4,4,4,2,No
EMP1563,46,Male,IT,Manager,17752,5,4,3,4,No
EMP1564,40,Female,Research & Development,Research Scientist,13043,6,3,2,4,No
EMP1565,57,Female,Research & Development,Laboratory Technician,6053,1,4,3,3,No
EMP1566,29,Female,IT,Manager,12836,3,3,3,3,No
EMP1567,50,Male,Research & Development,Manager,17176,15,4,3,1,No
EMP1568,53,Female,Research & Development,Research Scientist,9555,7,4,3,3,No
EMP1569,39,Male,Research & Development,Research Scientist,10744,17,4,3,4,Yes
EMP1570,27,Male,Human Resources,Recruiter,4545,6,2,4,3,No
EMP1571,39,Male,Research & Development,Manager,11886,0,1,1,2,Yes
EMP1572,40,Female,Finance,Accountant,3554,0,3,3,3,No
EMP1573,43,Male,Sales,Sales Executive,7570,4,3,3,3,No
EMP1574,58,Female,Research & Development,Manager,18791,2,4,4,3,No
EMP1575,53,Female,IT,Manager,13140,1,1,4,3,No
EMP1576,24,Male,Research & Development,Manager,14690,6,2,3,3,No
EMP1577,49,Female,IT,IT Support,3706,2,4,3,4,Yes
EMP1578,31,Male,Finance,Financial Analyst,9275,1,1,3,4,Yes
EMP1579,56,Non-Binary,Research & Development,Manufacturing Director,13456,9,2,3,1,No
EMP1580,50,Male,Sales,Sales Executive,7492,9,2,3,4,Yes
EMP1581,36,Male,Sales,Sales Representative,5164,2,3,4,3,No
EMP1582,54,Female,Human Resources,Manager,11875,8,1,3,4,No
EMP1583,28,Female,IT,Data Analyst,13071,9,4,2,4,No
EMP1584,33,Female,Sales,Sales Representative,6761,2,3,3,3,No
EMP1585,51,Non-Binary,Sales,Sales Representative,4401,0,4,3,4,Yes
EMP1586,42,Female,Sales,Sales Representative,7733,0,3,1,2,No
EMP1587,52,Female,IT,Data Analyst,8375,3,2,3,2,No
EMP1588,45,Female,Research & Development,Research Scientist,9781,2,1,2,3,No
EMP1589,41,Female,Research & Development,Manufacturing Director,19625,23,1,4,4,Yes
EMP1590,58,Male,Research & Development,Research Scientist,11450,7,3,3,4,No
EMP1591,25,Female,IT,Software Engineer,10860,7,1,3,3,Yes
EMP1592,49,Male,Research & Development,Research Scientist,10880,15,2,4,3,No
EMP1593,41,Female,Research & Development,Laboratory Technician,8835,10,3,3,3,No
EMP1594,45,Female,Sales,Sales Executive,7478,1,2,1,4,No
EMP1595,53,Female,Research & Development,Manufacturing Director,11844,0,1,3,3,No
EMP1596,57,Female,Human Resources,HR Partner,7577,6,4,2,4,No
EMP1597,55,Female,Finance,Accountant,3471,2,4,2,3,Yes
EMP1598,57,Male,Sales,Manager,17986,3,1,2,3,No
EMP1599,23,Female,Sales,Manager,17662,4,1,3,3,No
EMP1600,36,Male,Sales,Manager,19540,11,4,2,4,Yes
EMP1601,55,Male,Research & Development,Manufacturing Director,20268,2,1,3,3,No
EMP1602,57,Male,IT,Software Engineer,8695,7,4,4,4,No
EMP1603,27,Male,Sales,Sales Representative,4243,1,1,3,1,Yes
EMP1604,33,Male,Research & Development,Manufacturing Director,14042,5,4,4,3,No
EMP1605,24,Female,Research & Development,Manager,10814,0,2,3,4,No
EMP1606,39,Male,Sales,Manager,17622,10,4,3,4,No
EMP1607,42,Male,Research & Development,Laboratory Technician,5194,0,2,3,4,No
EMP1608,36,Male,Sales,Sales Executive,7700,6,3,2,1,No
EMP1609,54,Male,Research & Development,Manufacturing Director,17332,0,1,2,1,No
EMP1610,56,Female,Human Resources,HR Partner,3509,1,2,3,3,No
EMP1611,47,Male,Research & Development,Manager,17261,3,4,3,1,No
EMP1612,29,Male,Sales,Sales Executive,5461,2,3,3,4,No
EMP1613,57,Male,Finance,Financial Analyst,10427,1,4,4,2,No
EMP1614,51,Male,Research & Development,Research Scientist,8277,2,3,3,3,No
EMP1615,44,Male,IT,IT Support,7002,6,4,3,1,No
EMP1616,35,Male,Sales,Manager,13486,5,3,3,3,No
EMP1617,35,Female,Sales,Sales Executive,7835,0,4,4,3,No
EMP1618,23,Female,Sales,Sales Executive,7745,5,4,4,1,No
EMP1619,58,Male,Sales,Sales Representative,3794,0,2,4,3,No
EMP1620,26,Non-Binary,Research & Development,Laboratory Technician,7614,3,4,3,3,No
EMP1621,59,Male,Finance,Accountant,7553,1,4,3,4,No
EMP1622,35,Male,Research & Development,Manufacturing Director,16153,4,2,3,2,Yes
EMP1623,46,Non-Binary,Sales,Sales Representative,6607,1,3,3,3,No
EMP1624,41,Male,Research & Development,Manager,14974,20,1,4,4,No
EMP1625,23,Female,Sales,Manager,19439,1,4,1,4,No
EMP1626,27,Male,Research & Development,Manufacturing Director,14437,1,1,4,4,No
EMP1627,38,Male,Research & Development,Manufacturing Director,17448,1,1,2,4,Yes
EMP1628,46,Male,IT,IT Support,9569,11,3,4,3,No
EMP1629,49,Female,Finance,Accountant,8029,5,3,3,3,No
EMP1630,23,Female,Sales,Sales Executive,4464,5,4,3,2,No
EMP1631,56,Female,Research & Development,Research Scientist,13727,12,4,3,3,No
EMP1632,58,Male,Finance,Financial Analyst,13815,12,3,3,4,No
EMP1633,26,Male,IT,Data Analyst,7487,6,1,3,3,No
EMP1634,22,Male,Research & Development,Research Scientist,9395,1,4,3,4,No
EMP1635,33,Male,Finance,Accountant,5675,9,3,1,4,No
EMP1636,57,Female,Sales,Sales Representative,5192,1,3,2,2,No
EMP1637,44,Male,Finance,Accountant,7125,6,2,2,4,No
EMP1638,52,Female,Sales,Sales Executive,5120,5,3,3,3,No
EMP1639,32,Female,Research & Development,Manager,16710,7,2,4,2,No
EMP1640,31,Male,IT,Software Engineer,7046,3,4,4,4,No
EMP1641,24,Female,Sales,Sales Executive,6832,5,3,3,3,No
EMP1642,35,Male,Research & Development,Manufacturing Director,19627,15,4,3,4,No
EMP1643,37,Male,Research & Development,Laboratory Technician,5896,0,3,3,3,No
EMP1644,31,Male,Finance,Manager,10921,1,2,3,3,No
EMP1645,50,Female,IT,Manager,12963,4,4,3,4,No
EMP1646,31,Male,Human Resources,Recruiter,8182,13,3,3,3,No
EMP1647,33,Male,Research & Development,Research Scientist,7351,0,2,2,3,No
EMP1648,51,Male,IT,Data Analyst,9980,0,3,1,2,No
EMP1649,22,Male,Research & Development,Laboratory Technician,7502,0,2,2,4,No
EMP1650,26,Female,Research & Development,Manufacturing Director,11725,0,4,3,1,No
EMP1651,41,Female,Human Resources,Recruiter,5893,11,3,2,4,Yes
EMP1652,29,Male,Research & Development,Research Scientist,10613,6,4,2,3,No
EMP1653,33,Male,Sales,Sales Representative,4494,5,1,3,3,No
EMP1654,22,Female,Sales,Sales Representative,4547,3,2,2,4,No
EMP1655,41,Male,Sales,Sales Representative,4422,7,4,2,2,Yes
EMP1656,49,Female,IT,IT Support,4128,0,4,4,3,Yes
EMP1657,58,Male,Research & Development,Manager,10957,2,1,1,4,No
EMP1658,58,Male,Human Resources,Recruiter,5216,3,2,3,4,Yes
EMP1659,33,Male,Research & Development,Laboratory Technician,6730,0,2,3,3,No
EMP1660,58,Male,Sales,Manager,15741,2,3,3,3,No
EMP1661,49,Female,Research & Development,Manufacturing Director,17198,1,4,3,4,No
EMP1662,36,Male,IT,IT Support,4656,0,4,3,4,Yes
EMP1663,27,Female,Research & Development,Manager,14173,0,3,4,4,No
EMP1664,41,Female,Finance,Manager,16841,7,4,3,3,No
EMP1665,35,Male,Research & Development,Research Scientist,6806,0,3,4,4,No
EMP1666,23,Female,Research & Development,Research Scientist,10312,5,1,3,3,No
EMP1667,30,Male,Research & Development,Laboratory Technician,7863,0,3,4,1,No
EMP1668,58,Male,Finance,Financial Analyst,8053,8,4,3,3,Yes
EMP1669,41,Female,IT,Data Analyst,11175,11,4,4,2,No
EMP1670,47,Male,Sales,Sales Executive,8124,14,3,3,2,No
EMP1671,50,Female,Research & Development,Manager,21639,10,3,3,2,No
EMP1672,22,Male,Research & Development,Manufacturing Director,15795,1,4,3,1,No
EMP1673,56,Female,Human Resources,Manager,16384,2,3,4,3,No
EMP1674,27,Female,Sales,Sales Executive,5911,2,2,4,1,Yes
EMP1675,58,Female,IT,Software Engineer,8871,0,4,3,2,No
EMP1676,26,Female,Finance,Accountant,3362,0,4,3,1,No
EMP1677,54,Female,Sales,Sales Representative,8454,10,2,3,1,No
EMP1678,35,Female,IT,Data Analyst,9598,4,3,3,2,No
EMP1679,33,Female,Sales,Manager,15420,4,3,2,3,No
EMP1680,41,Male,Sales,Manager,15855,13,1,3,4,No
EMP1681,45,Male,Sales,Manager,12217,5,4,4,4,No
EMP1682,55,Male,Sales,Manager,12485,5,3,2,4,No
EMP1683,46,Non-Binary,IT,Data Analyst,9503,7,4,3,2,No
EMP1684,50,Male,Sales,Manager,15349,0,1,3,2,No
EMP1685,52,Male,Sales,Manager,17595,2,3,2,1,No
EMP1686,44,Male,Sales,Manager,21150,17,1,3,4,Yes
EMP1687,59,Female,Sales,Manager,18479,12,4,3,1,No
EMP1688,41,Female,Sales,Sales Executive,6207,10,3,2,3,No
EMP1689,44,Male,Research & Development,Manager,20240,3,3,4,2,No
EMP1690,37,Male,Sales,Sales Representative,6307,9,1,4,2,No
EMP1691,29,Female,IT,Data Analyst,7003,0,2,3,4,No
EMP1692,42,Male,IT,IT Support,3925,0,1,2,4,No
EMP1693,22,Male,Sales,Sales Executive,8351,2,2,3,4,No
EMP1694,29,Female,IT,Data Analyst,6683,3,3,3,3,No
EMP1695,50,Female,Sales,Sales Representative,6942,1,3,3,4,No
EMP1696,53,Male,Sales,Manager,14327,2,3,1,3,No
EMP1697,59,Female,Sales,Manager,19734,0,3,3,4,No
EMP1698,26,Female,Research & Development,Laboratory Technician,4585,3,2,4,2,No
EMP1699,43,Male,Research & Development,Laboratory Technician,8631,7,2,3,3,No
EMP1700,55,Non-Binary,IT,Manager,16302,5,1,3,3,Yes
EMP1701,22,Female,Research & Development,Research Scientist,11828,0,4,4,3,No
EMP1702,47,Female,Human Resources,Recruiter,4508,3,3,3,4,No
EMP1703,31,Female,Sales,Sales Representative,6908,5,1,3,4,No
EMP1704,51,Male,IT,IT Support,8285,3,1,3,3,Yes
EMP1705,39,Male,Sales,Sales Representative,6137,2,4,4,3,No
EMP1706,38,Male,Sales,Manager,13386,4,4,3,3,No
EMP1707,47,Male,Sales,Sales Representative,7543,17,3,4,4,Yes
EMP1708,29,Male,Sales,Sales Representative,4331,0,3,3,3,Yes
EMP1709,33,Female,Research & Development,Laboratory Technician,6748,2,2,3,1,No
EMP1710,48,Female,IT,Software Engineer,7953,2,4,3,3,No
EMP1711,29,Female,Sales,Manager,12606,4,4,3,1,Yes
EMP1712,46,Female,Human Resources,HR Partner,5100,0,2,3,4,No
EMP1713,25,Female,Research & Development,Laboratory Technician,3805,0,4,3,3,No
EMP1714,54,Male,IT,Manager,14347,1,4,3,3,No
EMP1715,22,Male,Sales,Sales Executive,6575,4,2,3,4,No
EMP1716,40,Male,Research & Development,Manufacturing Director,11271,6,3,4,1,No
EMP1717,52,Female,Finance,Accountant,4027,5,1,2,2,Yes
EMP1718,37,Male,Research & Development,Research Scientist,8068,8,1,4,3,No
EMP1719,35,Female,Research & Development,Manager,13983,0,4,3,2,Yes
EMP1720,26,Male,Sales,Sales Executive,5363,8,2,2,3,Yes
EMP1721,47,Female,Sales,Manager,17855,4,4,3,4,No
EMP1722,49,Female,Research & Development,Research Scientist,7824,2,4,3,4,No
EMP1723,23,Female,Human Resources,Manager,14832,5,1,3,4,Yes
EMP1724,27,Non-Binary,Sales,Sales Representative,9515,8,3,3,4,No
EMP1725,30,Female,Research & Development,Manager,21667,9,4,2,3,No
EMP1726,54,Female,Research & Development,Laboratory Technician,3559,0,4,4,2,No
EMP1727,46,Female,Research & Development,Research Scientist,13874,17,4,1,2,No
EMP1728,34,Female,Research & Development,Laboratory Technician,10031,16,2,3,4,No
EMP1729,30,Female,IT,Data Analyst,8318,2,3,3,3,No
EMP1730,34,Male,Research & Development,Research Scientist,11171,0,3,3,2,No
EMP1731,52,Male,IT,Manager,10078,0,4,3,3,No
EMP1732,32,Female,Sales,Sales Representative,10729,14,2,3,3,No
EMP1733,25,Male,Sales,Sales Executive,7447,4,4,3,3,No
EMP1734,55,Male,Sales,Manager,11431,2,2,3,4,No
EMP1735,59,Non-Binary,Sales,Manager,17581,1,4,2,3,No
EMP1736,25,Female,Sales,Manager,12272,1,3,3,4,No
EMP1737,59,Female,Sales,Sales Executive,8545,5,3,3,3,No
EMP1738,40,Male,IT,Manager,17311,2,3,1,4,No
EMP1739,27,Male,Sales,Sales Executive,6284,9,2,3,4,No
EMP1740,55,Male,Human Resources,Recruiter,6245,5,2,3,4,No
EMP1741,39,Male,Sales,Sales Representative,5950,7,1,3,1,No
EMP1742,34,Male,Finance,Accountant,7985,1,1,3,2,Yes
EMP1743,44,Male,Human Resources,Recruiter,7682,0,2,3,3,No
EMP1744,40,Female,Sales,Sales Representative,5429,3,4,3,3,No
EMP1745,32,Female,IT,Software Engineer,9951,1,3,2,3,No
EMP1746,22,Male,Research & Development,Research Scientist,10922,1,1,3,4,Yes
EMP1747,45,Male,IT,IT Support,8031,15,4,3,2,No
EMP1748,28,Male,Research & Development,Manufacturing Director,17001,2,3,3,3,No
EMP1749,46,Male,Research & Development,Manufacturing Director,14459,0,4,3,2,No
EMP1750,42,Female,IT,IT Support,7056,1,3,3,4,No
EMP1751,36,Male,Research & Development,Research Scientist,8382,1,1,3,4,No
EMP1752,22,Male,Sales,Sales Executive,8269,4,3,3,3,Yes
EMP1753,33,Male,IT,Software Engineer,8294,1,3,3,2,No
EMP1754,28,Male,Research & Development,Laboratory Technician,7103,1,1,3,4,No
EMP1755,36,Female,Research & Development,Laboratory Technician,7032,5,1,3,3,No
EMP1756,42,Female,Sales,Manager,11748,1,1,2,3,No
EMP1757,40,Female,Research & Development,Laboratory Technician,3567,1,2,2,4,No
EMP1758,50,Male,Finance,Financial Analyst,6064,0,3,3,4,No
EMP1759,46,Female,Sales,Manager,13499,1,3,4,3,No
EMP1760,54,Female,Research & Development,Manufacturing Director,14849,0,1,3,3,No
EMP1761,53,Female,Research & Development,Manager,15639,0,3,2,2,Yes
EMP1762,56,Male,IT,Data Analyst,9635,8,3,3,3,No
EMP1763,59,Male,Research & Development,Manufacturing Director,15674,0,2,4,3,No
EMP1764,47,Female,Research & Development,Laboratory Technician,9251,7,1,4,3,No
EMP1765,32,Female,Finance,Accountant,6628,7,1,3,1,Yes
EMP1766,56,Male,Research & Development,Manager,16220,3,2,4,2,No
EMP1767,29,Male,Sales,Manager,10796,1,1,1,2,No
EMP1768,35,Male,Sales,Sales Representative,6606,0,2,2,3,No
EMP1769,31,Female,Research & Development,Laboratory Technician,6874,6,3,2,3,No
EMP1770,23,Male,Sales,Sales Representative,7689,4,3,3,3,No
EMP1771,30,Female,Sales,Sales Representative,7506,5,2,2,3,No
EMP1772,24,Male,IT,IT Support,4834,0,2,3,3,No
EMP1773,42,Female,Sales,Sales Executive,6995,13,3,3,4,No
EMP1774,47,Female,Human Resources,HR Partner,4586,0,4,3,3,No
EMP1775,29,Male,Sales,Sales Representative,3511,2,4,4,4,No
EMP1776,23,Female,IT,Data Analyst,6852,2,3,2,3,Yes
EMP1777,27,Male,Human Resources,Recruiter,5803,0,2,3,3,Yes
EMP1778,49,Female,Sales,Sales Executive,6231,3,2,3,1,No
EMP1779,50,Female,Research & Development,Laboratory Technician,6386,6,4,1,3,No
EMP1780,47,Male,Sales,Manager,17567,8,1,3,4,No
EMP1781,46,Female,IT,IT Support,9348,10,4,4,4,Yes
EMP1782,33,Non-Binary,IT,Manager,12059,3,3,4,4,No
EMP1783,26,Male,Research & Development,Manufacturing Director,12742,4,3,4,2,No
EMP1784,55,Female,Research & Development,Research Scientist,9493,0,1,3,3,Yes
EMP1785,58,Female,Research & Development,Laboratory Technician,5457,3,3,3,3,No
EMP1786,36,Female,Human Resources,Recruiter,3061,0,3,2,3,No
EMP1787,57,Male,Research & Development,Laboratory Technician,4894,2,1,3,2,Yes
EMP1788,36,Male,Sales,Sales Executive,4380,1,2,2,4,No
EMP1789,44,Male,Research & Development,Research Scientist,11301,2,4,3,4,No
EMP1790,27,Female,Sales,Sales Executive,6588,4,3,4,3,Yes
EMP1791,42,Male,Human Resources,HR Partner,7075,11,3,3,2,Yes
EMP1792,44,Female,Sales,Manager,15036,2,1,3,2,Yes
EMP1793,37,Male,Research & Development,Manager,18521,19,4,3,3,No
EMP1794,36,Female,Sales,Sales Executive,4505,7,4,3,3,Yes
EMP1795,46,Male,Sales,Sales Executive,4754,3,3,4,4,No
EMP1796,57,Male,Research & Development,Research Scientist,10428,5,3,3,3,No
EMP1797,32,Male,Finance,Accountant,7087,0,3,3,3,No
EMP1798,36,Male,IT,Data Analyst,9508,9,3,3,3,No
EMP1799,25,Female,Sales,Sales Representative,6623,4,2,2,1,No
EMP1800,42,Female,Sales,Manager,18125,21,4,3,4,No
EMP1801,34,Female,IT,IT Support,5908,5,3,4,3,No
EMP1802,43,Non-Binary,Research & Development,Research Scientist,9649,8,2,2,4,No
EMP1803,40,Female,Sales,Sales Representative,9064,8,3,2,3,No
EMP1804,55,Female,IT,IT Support,4674,2,4,2,4,No
EMP1805,35,Female,IT,Manager,19337,1,1,3,1,No
EMP1806,25,Female,Finance,Accountant,7304,2,2,3,3,No
EMP1807,48,Male,Finance,Manager,14396,3,3,3,4,No
EMP1808,50,Female,IT,IT Support,3492,1,2,3,4,No
EMP1809,49,Male,Sales,Sales Executive,9879,11,4,4,4,No
EMP1810,56,Female,Sales,Sales Executive,5822,3,1,3,2,No
EMP1811,29,Female,Research & Development,Manufacturing Director,18466,11,4,4,4,No
EMP1812,37,Male,Research & Development,Research Scientist,11573,8,1,4,4,Yes
EMP1813,57,Male,Research & Development,Manufacturing Director,15660,4,1,3,1,No
EMP1814,51,Female,Research & Development,Manufacturing Director,16529,14,4,3,4,No
EMP1815,39,Female,Research & Development,Laboratory Technician,4027,3,3,4,2,No
EMP1816,23,Male,Research & Development,Research Scientist,9972,5,2,4,3,No
EMP1817,34,Female,Sales,Sales Executive,3506,2,2,1,3,No
EMP1818,25,Female,Sales,Sales Executive,7019,2,3,2,4,Yes
EMP1819,47,Male,Research & Development,Manager,15154,2,3,4,2,No
EMP1820,46,Non-Binary,Human Resources,Recruiter,6933,3,4,3,3,Yes
EMP1821,51,Female,Sales,Sales Representative,7792,4,4,4,3,No
EMP1822,32,Male,Research & Development,Laboratory Technician,4825,3,3,3,3,No
EMP1823,28,Female,Human Resources,HR Partner,7204,1,3,2,3,No
EMP1824,52,Female,Research & Development,Research Scientist,12850,13,3,2,2,No
EMP1825,31,Male,Sales,Sales Executive,7168,4,3,2,4,Yes
EMP1826,34,Male,Research & Development,Laboratory Technician,4295,2,1,3,4,Yes
EMP1827,52,Male,Sales,Sales Representative,7905,5,2,3,4,No
EMP1828,28,Female,Finance,Manager,13020,7,1,3,4,No
EMP1829,57,Female,Sales,Sales Representative,10063,16,1,4,3,No
EMP1830,41,Female,Research & Development,Manufacturing Director,16019,3,1,3,3,No
EMP1831,25,Female,Sales,Sales Executive,4385,0,3,3,3,No
EMP1832,28,Female,Research & Development,Laboratory Technician,7299,2,4,3,1,Yes
EMP1833,22,Male,Research & Development,Manager,13033,3,3,3,4,No
EMP1834,34,Male,Sales,Sales Executive,8006,11,2,3,2,No
EMP1835,43,Male,Research & Development,Manager,11701,2,1,1,4,No
EMP1836,42,Male,Sales,Sales Executive,6758,15,3,1,1,No
EMP1837,43,Female,Research & Development,Research Scientist,7346,3,2,2,4,Yes
EMP1838,49,Female,Research & Development,Research Scientist,10192,18,3,2,2,Yes
EMP1839,30,Male,Research & Development,Laboratory Technician,5886,0,4,3,1,No
EMP1840,47,Female,IT,Software Engineer,12311,11,1,3,4,No
EMP1841,30,Female,Research & Development,Manufacturing Director,17488,12,2,4,2,No
EMP1842,36,Male,Research & Development,Manager,22460,16,3,4,4,No
EMP1843,31,Male,Sales,Sales Representative,6307,0,4,4,3,No
EMP1844,45,Male,Research & Development,Manager,18894,0,4,4,2,No
EMP1845,29,Male,IT,Software Engineer,11708,5,4,3,4,No
EMP1846,45,Female,Sales,Sales Representative,3104,0,2,3,3,Yes
EMP1847,37,Male,IT,IT Support,4497,0,4,2,4,No
EMP1848,47,Male,Sales,Sales Executive,7033,1,1,4,3,No
EMP1849,48,Male,IT,Manager,10995,3,1,4,3,No
EMP1850,58,Non-Binary,Sales,Manager,14117,3,4,4,3,Yes
EMP1851,25,Male,IT,Software Engineer,8653,0,4,3,2,Yes
EMP1852,45,Male,Research & Development,Manufacturing Director,13291,0,1,3,3,No
EMP1853,40,Male,Sales,Sales Executive,5610,3,1,2,3,No
EMP1854,57,Male,Sales,Sales Representative,7681,4,1,1,3,Yes
EMP1855,31,Male,Research & Development,Research Scientist,10946,0,1,3,3,No
EMP1856,46,Female,Finance,Accountant,5388,2,2,3,3,Yes
EMP1857,39,Male,Sales,Sales Executive,9737,11,4,4,1,Yes
EMP1858,40,Male,Sales,Sales Executive,9068,22,3,2,3,Yes
EMP1859,57,Female,Research & Development,Manager,19168,21,4,4,3,No
EMP1860,31,Male,Research & Development,Manufacturing Director,16762,10,4,3,1,No
EMP1861,54,Male,Research & Development,Manufacturing Director,11451,2,3,4,2,No
EMP1862,26,Male,Research & Development,Manufacturing Director,13841,5,4,4,1,No
EMP1863,56,Non-Binary,Sales,Sales Executive,8123,2,3,4,4,Yes
EMP1864,55,Male,Finance,Financial Analyst,12524,5,2,3,4,Yes
EMP1865,54,Female,Research & Development,Research Scientist,9784,1,3,4,1,No
EMP1866,42,Female,Sales,Sales Representative,4147,4,3,2,1,No
EMP1867,38,Male,Human Resources,Recruiter,4863,3,4,2,4,No
EMP1868,43,Non-Binary,Research & Development,Manager,14665,0,4,3,3,No
EMP1869,58,Male,Research & Development,Research Scientist,10142,7,3,4,4,No
EMP1870,36,Male,Research & Development,Manufacturing Director,11351,0,4,3,4,Yes
EMP1871,56,Female,Sales,Manager,17180,1,1,4,3,No
EMP1872,49,Female,Research & Development,Manager,17190,0,4,3,2,No
EMP1873,28,Female,IT,IT Support,7227,2,2,3,4,No
EMP1874,53,Male,Sales,Sales Executive,3669,0,1,4,4,No
EMP1875,32,Male,Research & Development,Manufacturing Director,15046,12,2,2,3,No
EMP1876,31,Female,IT,Software Engineer,6666,2,3,4,3,Yes
EMP1877,30,Male,Finance,Accountant,5038,3,1,3,3,No
EMP1878,35,Male,Research & Development,Manufacturing Director,17834,2,4,3,3,No
EMP1879,34,Male,Research & Development,Laboratory Technician,4822,4,1,3,4,No
EMP1880,46,Male,Research & Development,Manufacturing Director,19347,7,4,2,4,No
EMP1881,23,Female,Finance,Financial Analyst,9037,5,4,3,3,No
EMP1882,56,Male,IT,Manager,19956,6,2,2,4,No
EMP1883,28,Non-Binary,Sales,Sales Executive,6059,10,2,3,2,No
EMP1884,42,Male,Research & Development,Research Scientist,9224,9,4,2,2,Yes
EMP1885,39,Female,Research & Development,Research Scientist,11123,5,3,3,3,No
EMP1886,24,Male,IT,IT Support,3419,1,3,3,2,Yes
EMP1887,32,Male,Research & Development,Manager,11405,5,2,3,3,No
EMP1888,45,Male,Research & Development,Laboratory Technician,5237,3,3,4,2,No
EMP1889,40,Male,Finance,Financial Analyst,13094,6,4,3,4,No
EMP1890,25,Male,Sales,Manager,13718,7,2,3,4,Yes
EMP1891,47,Non-Binary,Sales,Sales Representative,5959,6,3,3,3,No
EMP1892,59,Female,Research & Development,Research Scientist,9474,9,2,3,2,No
EMP1893,53,Male,Research & Development,Laboratory Technician,3791,0,4,3,3,No
EMP1894,57,Male,Sales,Sales Executive,6582,0,4,2,4,Yes
EMP1895,58,Male,Sales,Sales Representative,4509,1,2,4,3,No
EMP1896,54,Female,Research & Development,Laboratory Technician,9033,11,1,3,1,No
EMP1897,57,Female,IT,Manager,16529,8,1,3,1,Yes
EMP1898,24,Female,Research & Development,Manager,20522,5,3,3,3,No
EMP1899,30,Male,Research & Development,Research Scientist,11646,6,3,1,2,No
EMP1900,29,Male,Sales,Manager,19902,6,4,3,4,No
EMP1901,54,Male,IT,Manager,21483,14,3,2,4,No
EMP1902,27,Female,IT,Data Analyst,9217,8,2,3,2,No
EMP1903,25,Female,Research & Development,Manager,12320,4,4,3,3,No
EMP1904,34,Female,Sales,Sales Executive,5583,5,3,4,2,Yes
EMP1905,23,Female,Sales,Sales Representative,4775,1,3,1,4,No
EMP1906,26,Male,Sales,Sales Representative,7946,5,1,3,3,Yes
EMP1907,48,Female,Research & Development,Manager,17335,2,2,3,3,No
EMP1908,53,Male,IT,Manager,19953,0,4,2,3,No
EMP1909,42,Female,IT,IT Support,6591,8,3,3,3,No
EMP1910,29,Male,Research & Development,Manager,16776,3,2,2,3,Yes
EMP1911,59,Male,IT,Data Analyst,10646,18,3,2,3,No
EMP1912,29,Female,Finance,Accountant,6092,1,4,3,3,No
EMP1913,24,Female,Sales,Sales Executive,6213,3,2,3,3,No
EMP1914,24,Female,Research & Development,Research Scientist,10292,2,3,2,2,No
EMP1915,43,Male,Finance,Manager,18653,0,4,2,2,No
EMP1916,27,Female,Research & Development,Laboratory Technician,7831,2,1,3,3,No
EMP1917,23,Male,Finance,Accountant,4581,1,4,3,3,Yes
EMP1918,44,Female,Finance,Accountant,4145,0,3,3,3,No
EMP1919,23,Male,Research & Development,Manufacturing Director,13715,1,3,3,4,No
EMP1920,59,Non-Binary,IT,Data Analyst,10654,1,2,3,1,No
EMP1921,38,Female,Human Resources,HR Partner,4392,6,2,3,2,Yes
EMP1922,56,Female,Research & Development,Manufacturing Director,13534,0,3,3,2,No
EMP1923,55,Male,Research & Development,Research Scientist,7555,4,2,3,3,No
EMP1924,44,Male,Sales,Sales Executive,6084,7,3,2,3,Yes
EMP1925,51,Female,Research & Development,Manufacturing Director,13125,3,1,1,4,No
EMP1926,29,Male,Research & Development,Manager,13027,11,1,4,2,No
EMP1927,43,Female,Sales,Sales Executive,5089,6,4,2,3,Yes
EMP1928,57,Male,Sales,Sales Representative,8948,6,3,2,4,No
EMP1929,26,Male,Sales,Manager,12533,1,4,1,4,No
EMP1930,34,Female,Human Resources,HR Partner,9346,7,1,3,4,No
EMP1931,50,Female,Finance,Accountant,4710,8,3,3,4,No
EMP1932,52,Female,Finance,Accountant,8115,2,2,4,4,Yes
EMP1933,37,Female,Research & Development,Manager,18246,1,4,4,2,No
EMP1934,51,Male,IT,Software Engineer,7192,2,4,3,2,No
EMP1935,37,Female,Human Resources,Recruiter,8883,6,1,3,1,Yes
EMP1936,33,Male,Research & Development,Manufacturing Director,13814,2,4,3,4,No
EMP1937,38,Female,Research & Development,Research Scientist,8509,6,1,2,4,No
EMP1938,37,Female,Sales,Sales Representative,3296,0,3,2,2,No
EMP1939,33,Male,Finance,Accountant,6229,8,4,2,3,No
EMP1940,29,Female,Research & Development,Manager,10768,1,4,2,4,No
EMP1941,41,Female,Research & Development,Research Scientist,11483,1,4,3,4,No
EMP1942,24,Male,Research & Development,Research Scientist,11727,4,2,3,3,No
EMP1943,37,Non-Binary,Research & Development,Research Scientist,10705,0,1,4,4,No
EMP1944,51,Male,Sales,Sales Executive,7111,0,1,3,3,No
EMP1945,44,Male,Research & Development,Manager,17711,1,3,4,3,No
EMP1946,49,Male,Sales,Manager,16065,3,4,3,3,No
